Text	Label
pctn #picton property income picton property income covid19 punctuated a positive q420 picton property income has provided an update on its further progress in the three months ended 31 march 2020 q420 as well as the impact of #equity #stocks	UNINFORMATIVE
pctn #picton property income picton property income reports a positive q420 update highlighting continued progress for the three months ended 31 march 2020 and addressing the impact of #equity #stocks amid covid19	UNINFORMATIVE
many deaths not counted as covid in china only a few thousand deaths were admitted to but millions of cellphones suddenly went dead 321 million reported	UNINFORMATIVE
in china many deaths arent being counted as covid19while only a few thousand have been officially reported millions of cellphones suddenly went dark with 321 million affected overall	UNINFORMATIVE
attn #nwfl per one patient in santa rosa co being treated for #covidー19 has died	INFORMATIVE
one patient in santa rosa county being treated for #covidー19 has passed away per #nwfl	INFORMATIVE
#democrats #biden2020 support open borders allowing #coronavirus in to kill americans homeland security data shows 328 #communist #chinese illegal #immigrants have been caught illegally entering americas southern border since the start of 2020	UNINFORMATIVE
#democrats and #biden2020 back open borders which according to homeland security data is letting the #coronavirus into america killing citizens since 2020 began 328 illegal #chinese #communist immigrants have been caught crossing americas southern border	UNINFORMATIVE
walsall nurse and motherofthree with coronavirus has died aged 36 in the early hours of this morning areema nasreen was on a ventilator in intensive care after contracting covid19 at walsall manor hospital where she worked	INFORMATIVE
a 36yearold walsall nurse and mother of three areema nasreen has passed away in the early hours of this morning after contracting covid19 at walsall manor hospital where she worked she had been on a ventilator in intensive care	INFORMATIVE
the first 1000 us coronavirus deaths who they were and what weve learned the washington post he knew in december briefed in january not until march 16th did he respond your father	INFORMATIVE
the first 1000 us coronavirus deaths who they were and what weve learned from the washington post he was aware in december got briefed in january but didnt act until march 16th your father	INFORMATIVE
nj national guard members set up a 2nd covid19 test site in holmdel at the pnc bank arts center site opens at 8 am #nationalguard #covid19	UNINFORMATIVE
the nj national guard has established a second covid19 testing location in holmdel at the pnc bank arts center opening at 8 am #nationalguard #covid19	UNINFORMATIVE
not sure but ive seen reports of 13 covid deaths in one single care home in the ne of england somewhere we had a similar number in scotland a couple of weeks ago at one home with 2000 such places the numbers could be horrific hopefully not but	INFORMATIVE
not sure but ive come across reports of 13 covid deaths in a single care home somewhere in the northeast of england we saw a similar figure in scotland a few weeks back at one facility with around 2000 such homes the potential numbers are terrifyinghopefully not though	INFORMATIVE
a little over 2 hours until the #edumentor chat wed at 830pm est tonights topic is covid19 venting challenges and successes #edchat #edtechchat #cpchat #edtechafterdark #pbischat	UNINFORMATIVE
just a bit more than 2 hours to go until the #edumentor chat tonight at 830 pm esttonights focus is on venting about challenges and celebrating successes related to covid19 #edchat #edtechchat #cpchat #edtechafterdark #pbischat	UNINFORMATIVE
its been a rough week for colton underwood the former bachelor revealed he tested positive for coronavirus and hes feeling the symptoms	INFORMATIVE
colton underwood has had a tough week after revealing he tested positive for coronavirus and is now experiencing the symptoms	INFORMATIVE
our public safety professionals go to work for you so we ask you to stay at home for them a second sdpd officer tests positive for #coronavirus pd academy paused despite a historic shortage of officers and a new executive order updates from on	INFORMATIVE
our public safety workers are out there for you so were asking you to stay home in return another sdpd officer has tested positive for #coronavirus and with a historic officer shortage already impacting the pd academy a new executive order brings more changes	INFORMATIVE
no despite what trump said to hannity 100000 people in the us did not die from the flu in 1990 and according to this data from the cdc trumps number is hugely inflated again his effort to wrongly set the flu as a benchmark for #coronavirus to create anchoring bias 6	UNINFORMATIVE
contrary to what trump told hannity 100000 people in the us didnt die from the flu in 1990 according to cdc data trumps number is once again way off his attempt to use the flu as a comparison for #coronavirus seems aimed at creating misleading anchoring bias	UNINFORMATIVE
guys the time is 1936 nation address was scheduled for 1930 being under new dawn is an exteme sport wheres cyril #covid19 #lockdown #coronavirussa	UNINFORMATIVE
hey everyone its now 1936 and the nations address was supposed to start at 1930being under new dawn feels like an extreme sport wheres cyril #covid19 #lockdown #coronavirussa	UNINFORMATIVE
mozambique have his first positive covid case its a 75 year old foragneir returned from uk its a man	INFORMATIVE
mozambique reports its first positive covid19 case a 75yearold foreigner who returned from the uk	INFORMATIVE
us fda issued emergency authorization for experimental coronavirus treatments using chloroquine hydroxychloroquine drugs supported by president donald trump acting very quickly to showcase clinical trial results and remove roadblocks for prescriptions	UNINFORMATIVE
the us fda granted emergency approval for experimental coronavirus treatments involving chloroquine and hydroxychloroquine backed by president donald trump who acted swiftly to highlight clinical trial outcomes and streamline prescription access	UNINFORMATIVE
he seems to have had something of an epiphany in the last few weeks i wonder if he will now finally drop his bizarre infatuation with trump who has after all handled the covid 19 far worse than the british government has	UNINFORMATIVE
he appears to have experienced something of a revelation recentlymaybe hell now finally let go of his strange admiration for trump who has clearly managed the covid19 crisis far worse than the uk government	UNINFORMATIVE
it was a french study carried out in early march into the 16th age less than 12 allergy to hcq pregnant and lactating women where excluded with patients showing varying degree of symptoms initially included 42 covid patients 26 undergoing treatment and 16 as control	INFORMATIVE
a french study conducted in early march examined individuals under 12 years old those with allergies to hcq and pregnant or lactating women all of whom were excluded the study initially included 42 covid19 patients with 26 receiving treatment and 16 serving as controls showing varying degrees of symptoms	INFORMATIVE
hillary clinton desperate to avoid testimony major coronavirus updates and more judicial watch	UNINFORMATIVE
judicial watch hillary clinton eager to dodge testimony amid major coronavirus developments and other news	UNINFORMATIVE
coronavirus spread in india 29 cases were found in the hour of this peril human kind should fight against this demon like pathogen	INFORMATIVE
the coronavirus is spreading in india with 29 cases reported in the last hour humanity must unite to combat this dangerous pathogen	INFORMATIVE
sickening trump admittedly cris meant that entire ny state had 100 one hundred corona virus tests done so far 44 tested positive trumps ignorance and pure stupidity in cutting cdc budget in effect has murdered peoplehow many we dont yet know	INFORMATIVE
its sickeningtrump himself admitted that the entire state of new york had only 100 coronavirus tests done so far with 44 coming back positive his ignorance and sheer stupidity in slashing the cdc budget have effectively cost lives how many we dont know yet	INFORMATIVE
wait so the coronavirus got a 97 chance of recoverythats 2x better than steph curry from deep	UNINFORMATIVE
wait so the coronavirus has a 97 recovery rate thats twice as good as steph currys threepoint shooting	UNINFORMATIVE
well stated #trumpsmackdownsmsm the daily #covid_19 updates can cause a lot of angst in this current environment and these horrible so called reporters are looking for a gatcha moment so for me its like watching a #trumprally and im looking forward 2the next #corvidupdate	UNINFORMATIVE
well said #trumpsmackdownsmsm the daily #covid_19 updates can create a lot of anxiety in todays climate and these terrible socalled reporters are just waiting for a slipup for me its like watching a #trumprally and im actually looking forward to the next #corvidupdate	UNINFORMATIVE
bureau of prisons just announced the 22nd death in federal prison from #covid19 second at terminal island in san pedro california every single person whos died had longterm preexisting medical conditions according to bop so why isnt more being done to protect them	INFORMATIVE
the bureau of prisons has just reported the 22nd federal prison death from #covid19 with the second case at terminal island in san pedro california according to the bop everyone who has died had longterm preexisting medical conditionsso why isnt more being done to protect them	INFORMATIVE
#coronavirus #sports steve eubanks bestselling authorveteran sports columnist with on the on 560 am959 fm and it is killing people with other health issues like heart problems lung problems etc	UNINFORMATIVE
#coronavirus #sports steve eubanks bestselling author and veteran sports columnist on 560 am959 fm says its deadly for those with existing health conditions like heart and lung issues	UNINFORMATIVE
trump will only use the defense production act to force us companies to produce materials to fight #coronavirus in a worst case scenario arent we there call your reps senators and the wh we are at war with a virus and need help now #demcast	UNINFORMATIVE
trump will only invoke the defense production act to compel us companies to make coronavirusfighting supplies in the worstcase scenarioare we not already there contact your representatives senators and the white house were at war with a virus and need immediate help now #demcast	UNINFORMATIVE
good news about the coronavirus people have no officially stopped talking about crossfit being gluten free and the keto diet bad news when we get back to work there be some type of new diet called fast past quarantine ass	UNINFORMATIVE
the good news is people have officially stopped discussing crossfit being glutenfree and the keto diet due to coronavirus updates the bad news when we return to work therell probably be a new trend like fast past quarantine ass diet to deal with	UNINFORMATIVE
and heres how the spread of #covid19 compared in alberta to the rest of canada the province updated some numbers today making abs curve steeper than it appeared yday infographic growth of covid19 cases #covid19ab #yeg #yyc	UNINFORMATIVE
heres how #covid19 spread in alberta compared to the rest of canada the province updated some figures today making abs curve steeper than it looked yesterday infographic shows growth of coronavirus cases #covid19ab #yeg #yyc	UNINFORMATIVE
only 16 tickets left for my living room concert on thursday at 4 pm et all proceed are going to #onbeinghuman2020 covid food drive helping families that need groceries via	UNINFORMATIVE
just 16 spots left for my living room concert this thursday at 4 pm et all proceeds benefit #onbeinghuman2020s covid food drive supporting families in need of groceries	UNINFORMATIVE
karnataka telangana delhi and punjab pull out from phase1 of lockdown relaxation as covid19 cases spi news18	UNINFORMATIVE
karnataka telangana delhi and punjab opt out of phase 1 lockdown easing amid rising covid19 cases news18	UNINFORMATIVE
buzz aldrin bluntly describes his coronavirus quarantine at age 90 huffpost general physics laboratory gpl buzz aldrin bluntly describes his coronavirus quarantine at age 90 huffpostview full coverage on google news	INFORMATIVE
at 90 buzz aldrin candidly shares his coronavirus quarantine experience read more via huffpost and follow full coverage on google news	INFORMATIVE
breaking news coronavirus in arkansas 854 confirmed cases of coronavirus with 16 deaths according to adh as of monday morning 12824 people have been tested with 11970 of those results being negative klrt	INFORMATIVE
breaking arkansas reports 854 confirmed coronavirus cases and 16 deaths as of monday morning per adh a total of 12824 people have been tested with 11970 negative results #klrt	INFORMATIVE
3 will us automakers require another taxpayerfunded bailout depends on how quickly automarkets in china and india recover if this coronavirus becomes a pandemic and work from home becomes the new normalwidespread new car sales could plunge dramatically in the us	UNINFORMATIVE
whether the us automakers will need another taxpayerfunded bailout depends on how fast the auto markets in china and india reboundif the coronavirus turns into a pandemic and working from home becomes the new normal new car sales in the us could drop sharply	UNINFORMATIVE
om shanti ludhiana assistant commissioner of police anil kohli dies due to covid19 he was hospitalized last week after he got infection while performing his duty	INFORMATIVE
anil kohli assistant commissioner of police in ludhiana passes away from covid19 he was admitted to the hospital last week after contracting the virus while on duty	INFORMATIVE
china state media praises regimes generosity leadership in handling coronavirusafter beijing censored news reports harassed citizen journalists shut down news sites dragged wuhan dr li wenliang to midnight interrogation for sounding the alarm	UNINFORMATIVE
chinas state media applauds the governments leadership and generosity in managing the coronavirus outbreak despite reports of censored news intimidation of citizen journalists shutdowns of news websites and the latenight interrogation of wuhan doctor li wenliang after he raised the alarm	UNINFORMATIVE
great job you are doing sir this is a very tough task since the media seems hell bent on causing a complete panic perhaps they should focus on how many medically frail people die a year from the flu godspeed #coronavirus #covidー19	UNINFORMATIVE
kudos to you sirthis is no easy task especially with the media seemingly determined to spark mass panic maybe they should highlight how many vulnerable individuals pass away from the flu each year godspeed #coronavirus #covidー19	UNINFORMATIVE
volatility resulting from the wuhan coronavirus will not end until we know two things 1 how widespread is the virus 2 how many people are recovering widespread testing will answer 1 and then well be able to answer 2 bill gates has the right idea with a home test kit	UNINFORMATIVE
bihar chief secretary dipak kumar and aiims patna director day the victim was a kidney patient and was admitted for kidney treatment but was suspected for coronavirus also and hence his sample was sent for testing another positive patient also admitted at aiims patna	INFORMATIVE
the bihar chief secretary dipak kumar and the aiims patna director revealed that the victim was a kidney patient admitted for treatment but also showed symptoms of coronavirus so his sample was tested another positive case has also been admitted at aiims patna	INFORMATIVE
#oncoalert nih clinical trial of investigational vaccine for covid19 begins congratulations phase 1 trial evaluating investigational vaccine designed to protect against covid19 has begun in seattle	UNINFORMATIVE
#oncoalert the nih has launched a clinical trial for an experimental covid19 vaccinecongrats the phase 1 trial taking place in seattle is testing a vaccine aimed at protecting against the virus	UNINFORMATIVE
the moscow times coronavirus in russia the latest news april 6 wow what a read putin going full emperor	UNINFORMATIVE
the moscow times covers coronavirus updates in russia as of april 6wow what a story putin stepping into full emperor mode	UNINFORMATIVE
fil east homeowners association cainta we just had a confirmed case of ncov 19 covid19 with one of our neighbors at blake street blake street is at phase 3 with entry from homer st by the side of irvin 3	INFORMATIVE
our hoa in fil east cainta just received confirmation of a covid19 case from a neighbor on blake street which is in phase 3 and accessible via homer st near irvin 3	INFORMATIVE
this will take some of our best some of our heroes and some of our friends stay strong stay together keep apart #stayhomesavelives #clapforcarers #covidー19 #coronavirus confirmed global cases 1 million	INFORMATIVE
this crisis will hit close to home for many of us some will lose heroes friends and loved ones stay strong support each other and stay apart #stayhomesavelives #clapforcarers #covid19 #coronavirus confirmed global cases now at 1 million	INFORMATIVE
nigerian governor of bauchi state bala mohammed and nigerias president buharis chief of staff abba kyari test positive for coronavirus	INFORMATIVE
the nigerian governor of bauchi state bala mohammed and president buharis chief of staff abba kyari have both tested positive for coronavirus	INFORMATIVE
this is dr saud anwar of hartford ct one of the finest pakistaniamericans these cars and policeescort drove by his house to honor him for taking care of covid19 patients he is from pakistan so far 11 pakistani doctors have died in the usa while taking care of patients	INFORMATIVE
dr saud anwar from hartford ct is one of the outstanding pakistani americans these cars and a police escort passed by his home to recognize his efforts in caring for covid19 patients originally from pakistan hes part of a growing listso far 11 pakistani doctors in the us have lost their lives while treating patients	INFORMATIVE
199 area suraksha mitras have signed up as #covid19responders 216 citizen requests out of the 234 received have been addressed click here to find details of your area covid19 responder #contactless #bengaluru	UNINFORMATIVE
199 area safety volunteers have registered as #covid19 responders and 216 out of 234 citizen requests have been resolved click here to check details about your local covid19 responder in #bengaluru #contactless	UNINFORMATIVE
the first positive case of coronavirus confirmed on navajo nation i am thinking of the many rural families right now on my rez its going to be a tough few weeks families still have no access to clean water electricity or basic infrastructure like addresses or paved roads	INFORMATIVE
the first positive coronavirus case has been confirmed on navajo nation my thoughts are with the many rural families on my reservation right nowits going to be a difficult few weeks ahead especially for those who still lack access to clean water electricity and basic infrastructure like paved roads or proper addresses	INFORMATIVE
us president #donaldtrump said sunday during a #coronavirus task force briefing in #washington that he will extend the voluntary national shutdown through april 30 as cases in the #country reach over 141000 with at least 2468 deaths #mksw85official #inna #us #usa #covid_19	INFORMATIVE
president #donaldtrump announced on sunday during a #coronavirus task force press conference in #washington that he plans to extend the nationwide voluntary shutdown until april 30 as the number of cases in the #country surpasses 141000 with at least 2468 deaths reported so far #mksw85official #inna #us #usa #covid_19	INFORMATIVE
pls take time to read share the post we need to help our frontliners in our local public private hospitals they need our support and help esp in preventing the spread of this disease as well as helping patients recover #covidー19	UNINFORMATIVE
please take a moment to read and share this postwe must support our frontline workers in local public and private hospitals they need our help especially in stopping the spread of this disease and aiding patient recovery #covidー19	UNINFORMATIVE
im rly tired of seeing yall uneducated asses being racist towards asian ppl i know youre scared bc the coronavirus is a new virus n all but bro just watch the fckn news and youll see that on 100000 ppl infected 53000 are cured n 3400 died so stop ur shit thanks	INFORMATIVE
im really tired of seeing all these uninformed people being racist toward asians i know the coronavirus is new and scary but seriously check the newsout of 100000 cases 53000 have recovered and 3400 died knock it off please	INFORMATIVE
#canada atb financial closes 2 branches in #calgary after employee is suspected of having #covid19 the 2 branches thats been closed as a precaution are sage hill creekside #calgary #covidー19 #coronavirus	INFORMATIVE
#canadas atb financial shuts down 2 #calgary branches as a precaution after an employee is suspected of having #covidー19 the affected locations are sage hill and creekside #calgary #covid19 #coronavirus	INFORMATIVE
three people have now died in cumbria after contracting coronavirus after two deaths at the cumberland infirmary in carlisle this week tonight a third death has been confirmed in barrow	INFORMATIVE
three individuals in cumbria have now passed away from coronavirus with two deaths reported at cumberland infirmary in carlisle this week and a third confirmed in barrow tonight	INFORMATIVE
australia pledges 80 billion wages subsidy to protect jobs from coronavirus rtrs australia will spend a130 billion 645 billion pounds to subsidise the wages of an estimated 6 million people #rba #aud #asx	UNINFORMATIVE
australia commits 80 billion in wage subsidies to shield jobs from coronavirus impact with the package worth a130 billion around 645 billion pounds aimed at supporting an estimated 6 million workers #rba #aud #asx	UNINFORMATIVE
the us now has the 3rdhighest number of #coronavirus coronavirus cases in the world with 27700 the us jumped from #6 to #3 in just 24 hours	INFORMATIVE
the us has now moved up to the 3rd highest number of #coronavirus cases globally reporting 27700 infectionsjumping from #6 to #3 in just one day	INFORMATIVE
#coronavirus stranded expat student thanks #uae for bringing her back safely via stories like this bring hopewe need #help as wellwe have 6 boys ages 15 to 18 stuck in their boarding school in the #unitedstates	UNINFORMATIVE
a stranded expat student expresses gratitude to the #uae for safely bringing her homestories like this give us hope we also need #help six boys aged 15 to 18 remain stuck at their boarding school in the #unitedstates	UNINFORMATIVE
milwaukee county officials begin their daily briefing chris abele begins the meeting with the numbers 24 people had died in connection to #covid19 he says the majority remains in the city of milwaukee 79 of those who have died are african american	INFORMATIVE
milwaukee county leaders start their daily update with chris abele reporting that 24 people have died related to #covid19 noting that most of the cases are in the city of milwaukee and 79 of those who passed away are african american	INFORMATIVE
22620 when you have 15 people and the 15 within a couple of days is going to be down to close to zero thats a pretty good job weve done donald trump 32120 coronavirus in the us confirmed cases 19144 known deaths 247 #amjoy #saturdaymorning #trumppandemic	INFORMATIVE
when you start with 15 people and see that number drop to nearly zero within days its a strong sign of effective action well done donald trump #amjoy #saturdaymorning #trumppandemic	INFORMATIVE
hundreds showed up for coronavirus testing in a pembroke pines park this morning but not everyone met the guidelines	UNINFORMATIVE
hundreds gathered at a pembroke pines park this morning for coronavirus testing though not all qualified under the guidelines	UNINFORMATIVE
good news doh region 2 announced today april 1 the recovery of six 6 patients from the coronavirus disease 2019 covid19 in the region all of them tested negative for covid19 based on the second result of their laboratory tests from ritm	INFORMATIVE
great update doh region 2 announced on april 1 the recovery of six patients from the coronavirus disease 2019 covid19 in the area all six tested negative for covid19 based on the second round of their lab results from ritm	INFORMATIVE
10 more positive covid19 cases take tally to 34 in afghanistan by behishta arghand on 22 march 2020 kabul pajhwok the ministry of public health read more	INFORMATIVE
afghanistan confirms 10 new coronavirus cases bringing total to 34 as of march 22 2020 by behishta arghand kabul pajhwok news ministry of public health reports read more	INFORMATIVE
rt says covid19 is a pandemic that we havent even seen since for over 100 years heres a history lesson h1n1 pandemic was 2009 estimated 60 mil cases 12469 deaths in us	UNINFORMATIVE
rt says covid19 is a pandemic unlike anything weve seen in over 100 yearsheres a quick history lesson the h1n1 pandemic was in 2009 with an estimated 60 million cases and 12469 deaths in the us	UNINFORMATIVE
heres what you need to know this pm about the #coronaviruspandemic covid19 has infected more than 1 million people us considering having public cover faces to limit covid19 britain aims for 100000 daily coronavirus tests more	INFORMATIVE
heres what you need to know this afternoon about the #coronaviruspandemic covid19 has infected over 1 million people the us is considering requiring public face coverings to slow the spread and britain is targeting 100000 daily coronavirus tests	INFORMATIVE
monday was a a big day in #covid19 news in #sudbury declared a #stateofemergency and said it has 4 #coronavirus patients inc one in #icu but sudbury held steady at 26 cases heres hoping that curve is being flattened	INFORMATIVE
monday brought significant #covid19 updates in #sudbury where a #stateofemergency was declared with 4 #coronavirus cases reported including one in the #icu fortunately the total number of cases remained at 26heres hoping the curve is starting to flatten	INFORMATIVE
#covid_19 #trump #trumpmeltdown #trumpliespeopledie even if isolation works in states which are shut down we wont see results in 23 weeks by that time most of the white house staff will be infected along with all the old men in the senate washington will look very different	UNINFORMATIVE
#covid_19 #trump #trumpmeltdown #trumpliespeopledie even if lockdowns in some states are effective we wont see the impact for 23 weeks by then most of the white house staff and many elderly senators will likely be infected washington will change dramatically	UNINFORMATIVE
wtf he is going to get us all kill trump says his coronavirus response is almost as perfect as the ukraine call that got him impeached	UNINFORMATIVE
what the hell hes gonna get us all killedtrump claims his coronavirus response is nearly as flawless as the ukraine call that led to his impeachment	UNINFORMATIVE
the uks department of health and social care confirms 53 more deaths from covid19 bringing the countrys death toll to 233 all those who died had underlying health conditions and the oldest patient was 94yearsold according to nhs england	INFORMATIVE
the uks department of health and social care reports 53 additional covid19 deaths raising the countrys total to 233 all individuals who passed away had preexisting health conditions with the oldest being 94 years old as stated by nhs england	INFORMATIVE
if you could travel anywhere right now where would you go uy gago wag muna at marami pang cases ng covid after na lang ng lockdown hahaha joke sa amsterdam syempre	UNINFORMATIVE
if you could go anywhere right now where would you travel not yet loco there are still so many covid caseslets wait until after the lockdown hahaha just kidding obviously amsterdam	UNINFORMATIVE
qom #iran sobbing man who lost his mother to #covid19 curses khamenei the regimes supreme leader for lying about the outbreak i could not even hug my mother one last time he says in between sobs #iranians hold the regime responsible for the 2000 deaths	INFORMATIVE
in qom iran a grieving man who lost his mother to #covid19 blames supreme leader khamenei for deceiving the public about the outbreak saying through tears that he couldnt even give his mother a final hug#iranians hold the regime accountable for the 2000 deaths	INFORMATIVE
97 of was casual workers fear pay cuts reduced hours or job losses as covid19 ravages economy #covid19au	UNINFORMATIVE
97 of casual workers are worried about potential pay cuts reduced hours or losing their jobs as the economy struggles from the impact of covid19 #covid19au	UNINFORMATIVE
please consider mandating that snowbirds returning from florida quarantine themselves for 14 days since florida is rampant with coronavirus and we have been sheltering in place in nh to flatten the curve of this virus	UNINFORMATIVE
please require snowbirds coming back from florida to selfquarantine for 14 days as florida is experiencing widespread coronavirus and weve been staying home in nh to help flatten the viruss curve	UNINFORMATIVE
#covid19 flash sale #newbalance roav with limited sizes reg 7999 now 6497 sizes 6 65 9 10 x 2 11 buy thru #paypal with free shipping andor delivery #naborsshoecenter #theshoedog	UNINFORMATIVE
dont miss this flash sale on #newbalance roav during #covid19 limited sizes available originally 7999 now on sale for 6497 sizes 6 65 9 10 x 2 11 purchase via #paypal with free shipping andor delivery brought to you by #naborsshoecenter and #theshoedog	UNINFORMATIVE
picture circulating in #irans media of former interior justice minister mostafa pourmohammadi who tested positive for #covidー19 hes reportedly back home after being discharged from the hospital via	INFORMATIVE
a photo shared by #irans media shows former interior justice minister mostafa pourmohammadi who had tested positive for #covidー19 reportedly home after being released from the hospital via	INFORMATIVE
#iran rep in iraq exposed irans major role to spread #coronavirus to all countries in the region dr adham ismail without iran no one would have been infected with the coronavirus in #iraq	UNINFORMATIVE
the iranian representative in iraq revealed irans significant involvement in spreading #coronavirus across the regiondr adham ismail states that without iran no one in #iraq would have contracted the virus	UNINFORMATIVE
dharwad district in #karnataka reports first #coronavirus positive case the patient reportedly traveled to dharwad from australia via muscat dubai #goa further details are being looked into by health officials #coronaviruspandemic #coronaupdatesinindia #covid19outbreak	INFORMATIVE
dharwad district in #karnataka confirms its first #coronavirus case the patient arrived from australia via muscat and dubai with more details under investigation by health authorities #coronaviruspandemic #coronaupdatesinindia #covid19outbreak	INFORMATIVE
we will be on 130000 confirmed conona case afte a month situation can be more worse than this bc pakistan isnt stable as italy #covid_19	UNINFORMATIVE
after a month we could reach 130000 confirmed coronavirus cases and the situation might get even worse because pakistan isnt as stable as italy #covid_19	UNINFORMATIVE
r cruiseships being sabotaged they r floating incubators 4 #covid19 westerdam is supposed to stop in hawaii or did it already contaminating hawaii hi just confirmed its 1st case westerdams next stop is alaska	INFORMATIVE
are cruise ships being sabotaged theyre basically floating incubators for #covid19 the westerdam was supposed to stop in hawaiior did it already now hawaii has confirmed its first case the ships next destination is alaska	INFORMATIVE
2nd sri lankan covid19 patient recovers and discharged total number of people who recovered from covid19 in sri lanka now at 03 99 active patients #covid2019 #lka #colombo	INFORMATIVE
second sri lankan covid19 patient recovers and is discharged total recoveries now at 3 with 99 active cases remaining #covid2019 #lka #colombo	INFORMATIVE
meeting held feb 2627 at a marriott hotel in boston has so far been linked with 8 cases of covid19 overall 5 of them in massachusetts according to the boston globe making it among the larger us coronavirus clusters reported to date via	INFORMATIVE
a meeting held from february 2627 at a marriott hotel in boston has been connected to 8 cases of covid19 so far with 5 of those cases in massachusetts according to the boston globe making it one of the larger us coronavirus clusters reported so far via	INFORMATIVE
the cabinet cuts two months pay for covid19 fund as of yesterday accumulated donations including government grants amounted to nearly rm85 million #hitznews	UNINFORMATIVE
the cabinet has slashed two months pay to boost the covid19 fund and as of yesterday total donationsincluding government grantshave reached almost rm85 million #hitznews	UNINFORMATIVE
science if every human being stopped in place and stayed at least 6 feet apart for 2 weeks the #coronavirus would die out #socialdistancing harsh steps are needed to stop the coronavirus experts say the new york times	UNINFORMATIVE
according to science if every person stood still and kept at least 6 feet of distance for two weeks the #coronavirus would fade away experts say strict measures like #socialdistancing are necessary to stop the virus reports the new york times	UNINFORMATIVE
yeah people arent researching at all the term coronavirus was coined in 1968 big deal if it was mentioned in the series of 2018 they just blindly forward stuff	UNINFORMATIVE
people really arent doing any researchthe term coronavirus has been around since 1968 so its no surprise if it came up in a 2018 show yet everyone just shares things without thinking	UNINFORMATIVE
dc has announced its first coronavirusrelated death a 59yearold man who was admitted to the hospital last week the mayor will hold a press conference at 3pm today	INFORMATIVE
dc has reported its first death related to coronavirus a 59yearold man who was hospitalized last week the mayor will speak at a press conference today at 3 pm	INFORMATIVE
spokane transit buses and the sta plaza are disinfected on a daily basis please join us in doing your part to help prevent the spread of covid19 coronavirus and follow the recommendations of the cdc here	UNINFORMATIVE
spokane transit buses and the sta plaza are cleaned dailyplease help stop the spread of covid19 by following cdc guidelines	UNINFORMATIVE
corona is whisked away from their family and quarantined in separate hospitals no contact allowed from family during this time government tracks your every move with gps and cell network locations of those who are suspected you are supposed to share location to gov every 3 hr	UNINFORMATIVE
corona patients are taken away from their families and isolated in different hospitals with no family contact allowed during quarantine the government monitors everyones movements through gps and cell network data of suspected cases requiring individuals to share their location with authorities every 3 hours	UNINFORMATIVE
#stayhome home appears on one of the tallest skyscrapers in the #world joins the move for global awareness against #coronavirus in different languages #insiteooh #staytuned #thirdanniversary #insiteooh_3rdanniversary	UNINFORMATIVE
#stayhome is displayed on one of the tallest skyscrapers in the #world supporting global awareness efforts against #coronavirus in multiple languages #insiteooh #staytuned #thirdanniversary #insiteooh_3rdanniversary	UNINFORMATIVE
#coronavirus shutdowns picking up qatar suspends schools and unisdisneyland paris worker confirmed virus case could lead to shut downeu parliament deciding whether to cancel plenary sesh starting todaywere getting into the next phase of the virus	INFORMATIVE
#coronavirus measures intensifying as qatar halts school and university operations a confirmed case at disneyland paris may result in closure the european parliament is set to decide on canceling its plenary session starting todaymarking the next phase of the outbreak	INFORMATIVE
8 the delirium musicum chamber ensemble on 3 continentsin living and hotel roomsparks using only their phones phonedin a version of the 1939 antifascist and lately anti#covid19 song bella ciao on april 3 2020	UNINFORMATIVE
on april 3 2020 the delirium musicum chamber ensemble from 3 continents performed bella ciaoa 1939 antifascist song now also used against #covid19live from parks homes and hotel rooms using only their phones	UNINFORMATIVE
coroners worry #covid19 test shortages could lead to cnn cnn jill romann the coroner in douglas county #colorado was so desperate for #coronavirus tests that she began calling hospitals in the middle of the night	UNINFORMATIVE
coroners are concerned that shortages of #covid19 tests might result in underreporting with cnn reporting that jill romann the coroner in douglas county #colorado became so urgent in her search for #coronavirus tests that she started contacting hospitals late at night	UNINFORMATIVE
you have coronavirus she tells him that cant be correct i have over 40 cases of costco water and 200 rolls of toilet paper the man answers	UNINFORMATIVE
youve got the coronavirus she says to which he replies that cant be rightive got over 40 cases of costco water and 200 rolls of toilet paper	UNINFORMATIVE
in a position to ramp up production of #ppe #ventilators #handsanitisers invoicefair can support you with #workingcapitalfunding a dedicated fund is available to companies w#hse purchase orders poscontracts see the case study #dbei #irdg #covid19	UNINFORMATIVE
looking to increase production of #ppe #ventilators and #handsanitisers invoicefair offers #workingcapitalfunding through a dedicated fund for companies with confirmed purchase orders or contracts check out the case study #dbei #irdg #covid19	UNINFORMATIVE
yep we are now 3rd in the world for the number of #covid19 cases 26138 confirmed cases 323 deaths so far i bet in the next day or two well be closer to where italy is now we went up 12000 cases in 23 hours	INFORMATIVE
were now third globally in terms of #covid19 cases 26138 confirmed and 323 deaths so far with a jump of 12000 cases in just 23 hours were on track to be near italys current level in a day or two	INFORMATIVE
so as #covidー19 cases are increasing worldwide and seattle a short drive from vancouver is responding to an outbreak bcs center for disease control says risk of transmission remains low and its advice the boring but critical handwashing as opposed to hand wringing	UNINFORMATIVE
with #covidー19 cases rising globally and seattle just a short drive from vancouver dealing with an outbreak the cdc maintains that transmission risk is still low and continues to emphasize the important yet simple advice of handwashing over panic	UNINFORMATIVE
